transaction_id,project_id,mp_id,transaction_date,transaction_type,amount_inr,cumulative_expenditure_inr,remaining_amount_inr,recipient_entity_id,payment_status,financial_year
TXN007397,PRJ001749,MP00195,2024-12-17,SANCTION,2204500,0,2204500,SYN_AGENCY_018,COMPLETED,2024-25
TXN007398,PRJ001749,MP00195,2025-03-24,RELEASE,1307300,0,2204500,SYN_AGENCY_018,COMPLETED,2024-25
TXN007399,PRJ001749,MP00195,2025-06-28,ADVANCE,77300,77300,2127200,SYN_CONTRACTOR_004,COMPLETED,2025-26
TXN007400,PRJ001749,MP00195,2026-01-07,EXPENDITURE,368100,445400,1759100,SYN_CONTRACTOR_004,COMPLETED,2025-26
TXN007401,PRJ001749,MP00195,2026-01-30,EXPENDITURE,432800,878200,1326300,SYN_VENDOR_068,COMPLETED,2025-26
TXN007402,PRJ001749,MP00195,2026-05-07,EXPENDITURE,345900,1224100,980400,SYN_CONTRACTOR_004,COMPLETED,2026-27
TXN007403,PRJ001750,MP00195,2025-01-15,SANCTION,3184600,0,3184600,SYN_AGENCY_063,COMPLETED,2024-25
TXN007404,PRJ001750,MP00195,2025-05-14,RELEASE,1179000,0,3184600,SYN_AGENCY_063,COMPLETED,2025-26
TXN007405,PRJ001750,MP00195,2025-09-02,ADVANCE,111100,111100,3073500,SYN_CONTRACTOR_026,COMPLETED,2025-26
TXN007406,PRJ001750,MP00195,2026-04-10,PAYMENT,576600,687700,2496900,SYN_VENDOR_030,COMPLETED,2026-27
TXN007407,PRJ001750,MP00195,2026-04-12,EXPENDITURE,469900,1157600,2027000,SYN_CONTRACTOR_026,COMPLETED,2026-27
TXN007408,PRJ001751,MP00195,2025-03-31,SANCTION,651100,0,651100,SYN_AGENCY_073,COMPLETED,2024-25
TXN007409,PRJ001751,MP00195,2025-10-21,RELEASE,553400,0,651100,SYN_AGENCY_073,COMPLETED,2025-26
TXN007410,PRJ001751,MP00195,2026-06-30,ADVANCE,545800,545800,105300,SYN_CONTRACTOR_027,COMPLETED,2026-27
TXN007411,PRJ001752,MP00196,2025-03-24,SANCTION,2069700,0,2069700,SYN_AGENCY_057,COMPLETED,2024-25
TXN007412,PRJ001752,MP00196,2025-06-16,RELEASE,596800,0,2069700,SYN_AGENCY_057,COMPLETED,2025-26
TXN007413,PRJ001752,MP00196,2025-09-09,ADVANCE,30000,30000,2039700,SYN_CONTRACTOR_028,COMPLETED,2025-26
TXN007414,PRJ001752,MP00196,2026-01-05,PAYMENT,160500,190500,1879200,SYN_CONTRACTOR_028,COMPLETED,2025-26
TXN007415,PRJ001752,MP00196,2026-05-10,PAYMENT,155300,345800,1723900,SYN_VENDOR_092,COMPLETED,2026-27
TXN007416,PRJ001752,MP00196,2026-06-30,PAYMENT,181200,527000,1542700,SYN_CONTRACTOR_028,COMPLETED,2026-27
TXN007417,PRJ001753,MP00196,2025-02-17,SANCTION,1227700,0,1227700,SYN_AGENCY_047,COMPLETED,2024-25
TXN007418,PRJ001753,MP00196,2025-10-19,RELEASE,1032400,0,1227700,SYN_AGENCY_047,COMPLETED,2025-26
TXN007419,PRJ001753,MP00196,2026-06-30,ADVANCE,953700,953700,274000,SYN_CONTRACTOR_029,PENDING,2026-27
TXN007420,PRJ001754,MP00196,2024-07-10,SANCTION,1587000,0,1587000,SYN_AGENCY_068,COMPLETED,2024-25
TXN007421,PRJ001754,MP00196,2024-10-21,RELEASE,1587000,0,1587000,SYN_AGENCY_068,COMPLETED,2024-25
TXN007422,PRJ001754,MP00196,2025-02-18,ADVANCE,1587000,1587000,0,SYN_CONTRACTOR_030,COMPLETED,2024-25
TXN007423,PRJ001755,MP00196,2024-08-02,SANCTION,1665600,0,1665600,SYN_AGENCY_077,COMPLETED,2024-25
TXN007424,PRJ001755,MP00196,2024-09-25,RELEASE,1665600,0,1665600,SYN_AGENCY_077,COMPLETED,2024-25
TXN007425,PRJ001755,MP00196,2024-10-29,ADVANCE,156500,156500,1509100,SYN_CONTRACTOR_031,COMPLETED,2024-25
TXN007426,PRJ001755,MP00196,2024-12-13,PAYMENT,729900,886400,779200,SYN_CONTRACTOR_031,COMPLETED,2024-25
TXN007427,PRJ001755,MP00196,2025-02-18,EXPENDITURE,779200,1665600,0,SYN_CONTRACTOR_031,COMPLETED,2024-25
TXN007428,PRJ001756,MP00196,2024-08-19,SANCTION,712400,0,712400,SYN_AGENCY_071,COMPLETED,2024-25
TXN007429,PRJ001756,MP00196,2024-09-19,RELEASE,912400,0,712400,SYN_AGENCY_071,COMPLETED,2024-25
TXN007430,PRJ001756,MP00196,2024-10-22,ADVANCE,149200,149200,563200,SYN_CONTRACTOR_032,COMPLETED,2024-25
TXN007431,PRJ001756,MP00196,2024-11-30,EXPENDITURE,732000,881200,-168800,SYN_CONTRACTOR_032,COMPLETED,2024-25
TXN007432,PRJ001757,MP00196,2024-09-15,SANCTION,2504000,0,2504000,SYN_AGENCY_079,COMPLETED,2024-25
TXN007433,PRJ001757,MP00196,2025-01-04,RELEASE,2501000,0,2504000,SYN_AGENCY_079,COMPLETED,2024-25
TXN007434,PRJ001757,MP00196,2025-04-16,ADVANCE,2453900,2453900,50100,SYN_CONTRACTOR_033,COMPLETED,2025-26
TXN007435,PRJ001758,MP00196,2025-03-17,SANCTION,935300,0,935300,SYN_AGENCY_060,COMPLETED,2024-25
TXN007436,PRJ001758,MP00196,2025-06-12,RELEASE,411300,0,935300,SYN_AGENCY_060,COMPLETED,2025-26
TXN007437,PRJ001758,MP00196,2025-09-24,ADVANCE,25800,25800,909500,SYN_CONTRACTOR_034,COMPLETED,2025-26
TXN007438,PRJ001758,MP00196,2025-12-04,PAYMENT,160200,186000,749300,SYN_VENDOR_038,COMPLETED,2025-26
TXN007439,PRJ001758,MP00196,2026-05-19,EXPENDITURE,184000,370000,565300,SYN_CONTRACTOR_034,COMPLETED,2026-27
TXN007440,PRJ001758,MP00196,2026-06-30,ADJUSTMENT,16500,386500,548800,SYN_AGENCY_060,COMPLETED,2026-27
TXN007441,PRJ001759,MP00196,2025-03-30,SANCTION,1954400,0,1954400,SYN_AGENCY_054,COMPLETED,2024-25
TXN007442,PRJ001759,MP00196,2025-11-13,RELEASE,306000,0,1954400,SYN_AGENCY_054,COMPLETED,2025-26
TXN007443,PRJ001759,MP00196,2026-05-19,ADVANCE,277000,277000,1677400,SYN_CONTRACTOR_035,COMPLETED,2026-27
TXN007444,PRJ001760,MP00197,2024-11-18,SANCTION,2576300,0,2576300,SYN_AGENCY_067,COMPLETED,2024-25
TXN007445,PRJ001760,MP00197,2025-04-11,RELEASE,2576300,0,2576300,SYN_AGENCY_067,COMPLETED,2025-26
TXN007446,PRJ001760,MP00197,2025-10-22,ADVANCE,279300,279300,2297000,SYN_CONTRACTOR_057,COMPLETED,2025-26
TXN007447,PRJ001760,MP00197,2026-01-28,PAYMENT,1036000,1315300,1261000,SYN_CONTRACTOR_057,COMPLETED,2025-26
TXN007448,PRJ001760,MP00197,2026-06-30,EXPENDITURE,1187800,2503100,73200,SYN_VENDOR_031,PENDING,2026-27
TXN007449,PRJ001761,MP00197,2024-08-11,SANCTION,1272700,0,1272700,SYN_AGENCY_045,COMPLETED,2024-25
TXN007450,PRJ001761,MP00197,2024-09-29,RELEASE,1200300,0,1272700,SYN_AGENCY_045,COMPLETED,2024-25
TXN007451,PRJ001761,MP00197,2024-11-05,ADVANCE,208100,208100,1064600,SYN_CONTRACTOR_058,COMPLETED,2024-25
TXN007452,PRJ001761,MP00197,2024-12-23,PAYMENT,934500,1142600,130100,SYN_CONTRACTOR_058,COMPLETED,2024-25
TXN007453,PRJ001762,MP00197,2025-01-01,SANCTION,2407800,0,2407800,SYN_AGENCY_018,COMPLETED,2024-25
TXN007454,PRJ001762,MP00197,2025-05-22,RELEASE,946500,0,2407800,SYN_AGENCY_018,COMPLETED,2025-26
TXN007455,PRJ001762,MP00197,2025-09-25,ADVANCE,62700,62700,2345100,SYN_CONTRACTOR_059,COMPLETED,2025-26
TXN007456,PRJ001762,MP00197,2026-01-23,EXPENDITURE,374600,437300,1970500,SYN_VENDOR_093,COMPLETED,2025-26
TXN007457,PRJ001762,MP00197,2026-05-24,PAYMENT,505200,942500,1465300,SYN_CONTRACTOR_059,COMPLETED,2026-27
TXN007458,PRJ001763,MP00197,2025-05-08,SANCTION,1284300,0,1284300,SYN_AGENCY_049,COMPLETED,2025-26
TXN007459,PRJ001763,MP00197,2025-06-01,RELEASE,99000,0,1284300,SYN_AGENCY_049,COMPLETED,2025-26
TXN007460,PRJ001764,MP00197,2025-02-17,SANCTION,4339300,0,4339300,SYN_AGENCY_010,COMPLETED,2024-25
TXN007461,PRJ001764,MP00197,2025-11-11,RELEASE,5583600,0,4339300,SYN_AGENCY_010,COMPLETED,2025-26
TXN007462,PRJ001764,MP00197,2026-06-11,ADVANCE,5283300,5283300,-944000,SYN_CONTRACTOR_061,PENDING,2026-27
TXN007463,PRJ001765,MP00197,2024-07-23,SANCTION,1801800,0,1801800,SYN_AGENCY_039,COMPLETED,2024-25
TXN007464,PRJ001765,MP00197,2024-09-27,RELEASE,1603000,0,1801800,SYN_AGENCY_039,COMPLETED,2024-25
TXN007465,PRJ001765,MP00197,2024-11-07,ADVANCE,146600,146600,1655200,SYN_CONTRACTOR_062,COMPLETED,2024-25
TXN007466,PRJ001765,MP00197,2025-02-02,EXPENDITURE,696800,843400,958400,SYN_VENDOR_066,COMPLETED,2024-25
TXN007467,PRJ001765,MP00197,2025-03-15,EXPENDITURE,725000,1568400,233400,SYN_VENDOR_066,COMPLETED,2024-25
TXN007468,PRJ001766,MP00197,2025-02-20,SANCTION,446400,0,446400,SYN_AGENCY_052,COMPLETED,2024-25
TXN007469,PRJ001766,MP00197,2025-03-13,RELEASE,446400,0,446400,SYN_AGENCY_052,COMPLETED,2024-25
TXN007470,PRJ001766,MP00197,2025-04-08,ADVANCE,39200,39200,407200,SYN_CONTRACTOR_063,COMPLETED,2025-26
TXN007471,PRJ001766,MP00197,2025-05-07,EXPENDITURE,191400,230600,215800,SYN_CONTRACTOR_063,COMPLETED,2025-26
TXN007472,PRJ001766,MP00197,2025-05-31,EXPENDITURE,213200,443800,2600,SYN_VENDOR_097,COMPLETED,2025-26
TXN007473,PRJ001766,MP00197,2025-06-02,REFUND,24500,419300,27100,SYN_CONTRACTOR_063,COMPLETED,2025-26
TXN007474,PRJ001767,MP00197,2024-12-11,SANCTION,2224300,0,2224300,SYN_AGENCY_039,COMPLETED,2024-25
TXN007475,PRJ001767,MP00197,2025-01-29,RELEASE,1996300,0,2224300,SYN_AGENCY_039,COMPLETED,2024-25
TXN007476,PRJ001767,MP00197,2025-04-11,ADVANCE,250100,250100,1974200,SYN_CONTRACTOR_064,COMPLETED,2025-26
TXN007477,PRJ001767,MP00197,2025-05-28,EXPENDITURE,1740400,1990500,233800,SYN_VENDOR_008,COMPLETED,2025-26
TXN007478,PRJ001768,MP00197,2024-10-23,SANCTION,825100,0,825100,SYN_AGENCY_071,COMPLETED,2024-25
TXN007479,PRJ001768,MP00197,2024-12-20,RELEASE,825100,0,825100,SYN_AGENCY_071,COMPLETED,2024-25
TXN007480,PRJ001768,MP00197,2025-01-31,ADVANCE,124600,124600,700500,SYN_CONTRACTOR_065,COMPLETED,2024-25
TXN007481,PRJ001768,MP00197,2025-03-27,EXPENDITURE,700500,825100,0,SYN_CONTRACTOR_065,COMPLETED,2024-25
TXN007482,PRJ001769,MP00197,2025-02-11,SANCTION,1099800,0,1099800,SYN_AGENCY_028,COMPLETED,2024-25
TXN007483,PRJ001769,MP00197,2025-08-03,RELEASE,374200,0,1099800,SYN_AGENCY_028,COMPLETED,2025-26
TXN007484,PRJ001769,MP00197,2026-01-22,ADVANCE,56900,56900,1042900,SYN_CONTRACTOR_066,COMPLETED,2025-26
TXN007485,PRJ001769,MP00197,2026-05-27,EXPENDITURE,281000,337900,761900,SYN_VENDOR_070,COMPLETED,2026-27
TXN007486,PRJ001770,MP00198,2024-11-08,SANCTION,2119800,0,2119800,SYN_AGENCY_001,COMPLETED,2024-25
TXN007487,PRJ001770,MP00198,2025-05-31,RELEASE,1111300,0,2119800,SYN_AGENCY_001,COMPLETED,2025-26
TXN007488,PRJ001770,MP00198,2025-12-25,ADVANCE,168900,168900,1950900,SYN_CONTRACTOR_088,COMPLETED,2025-26
TXN007489,PRJ001770,MP00198,2026-06-15,EXPENDITURE,888700,1057600,1062200,SYN_VENDOR_032,COMPLETED,2026-27
TXN007490,PRJ001771,MP00198,2025-05-04,SANCTION,1302800,0,1302800,SYN_AGENCY_065,COMPLETED,2025-26
TXN007491,PRJ001771,MP00198,2025-08-01,RELEASE,132700,0,1302800,SYN_AGENCY_065,COMPLETED,2025-26
TXN007492,PRJ001771,MP00198,2025-11-13,ADVANCE,5700,5700,1297100,SYN_CONTRACTOR_089,COMPLETED,2025-26
TXN007493,PRJ001771,MP00198,2025-12-10,PAYMENT,45500,51200,1251600,SYN_VENDOR_063,COMPLETED,2025-26
TXN007494,PRJ001771,MP00198,2026-04-22,EXPENDITURE,36900,88100,1214700,SYN_CONTRACTOR_089,COMPLETED,2026-27
TXN007495,PRJ001771,MP00198,2026-05-07,EXPENDITURE,39300,127400,1175400,SYN_CONTRACTOR_089,COMPLETED,2026-27
TXN007496,PRJ001772,MP00198,2025-04-17,SANCTION,1905600,0,1905600,SYN_AGENCY_069,COMPLETED,2025-26
TXN007497,PRJ001772,MP00198,2025-11-25,RELEASE,149200,0,1905600,SYN_AGENCY_069,COMPLETED,2025-26
TXN007498,PRJ001772,MP00198,2026-06-30,ADVANCE,135500,135500,1770100,SYN_CONTRACTOR_090,COMPLETED,2026-27
TXN007499,PRJ001773,MP00198,2025-03-07,SANCTION,3081600,0,3081600,SYN_AGENCY_004,COMPLETED,2024-25
TXN007500,PRJ001773,MP00198,2025-06-24,RELEASE,1263700,0,3081600,SYN_AGENCY_004,COMPLETED,2025-26
TXN007501,PRJ001773,MP00198,2025-11-21,ADVANCE,109200,109200,2972400,SYN_CONTRACTOR_091,COMPLETED,2025-26
TXN007502,PRJ001773,MP00198,2026-03-18,PAYMENT,598100,707300,2374300,SYN_CONTRACTOR_091,COMPLETED,2025-26
TXN007503,PRJ001773,MP00198,2026-06-30,EXPENDITURE,476900,1184200,1897400,SYN_CONTRACTOR_091,COMPLETED,2026-27
TXN007504,PRJ001774,MP00198,2025-03-30,SANCTION,854400,0,854400,SYN_AGENCY_067,COMPLETED,2024-25
TXN007505,PRJ001774,MP00198,2025-09-21,RELEASE,1242600,0,854400,SYN_AGENCY_067,COMPLETED,2025-26
TXN007506,PRJ001774,MP00198,2026-01-15,ADVANCE,188900,188900,665500,SYN_CONTRACTOR_092,COMPLETED,2025-26
TXN007507,PRJ001774,MP00198,2026-06-30,PAYMENT,909200,1098100,-243700,SYN_CONTRACTOR_092,PROCESSING,2026-27
TXN007508,PRJ001775,MP00198,2025-01-06,SANCTION,2460200,0,2460200,SYN_AGENCY_074,COMPLETED,2024-25
TXN007509,PRJ001775,MP00198,2025-02-22,RELEASE,2006900,0,2460200,SYN_AGENCY_074,COMPLETED,2024-25
TXN007510,PRJ001775,MP00198,2025-03-22,ADVANCE,163900,163900,2296300,SYN_CONTRACTOR_093,COMPLETED,2024-25
TXN007511,PRJ001775,MP00198,2025-05-11,EXPENDITURE,640100,804000,1656200,SYN_CONTRACTOR_093,COMPLETED,2025-26
TXN007512,PRJ001775,MP00198,2025-06-30,EXPENDITURE,1105400,1909400,550800,SYN_CONTRACTOR_093,COMPLETED,2025-26
TXN007513,PRJ001776,MP00198,2024-09-28,SANCTION,993300,0,993300,SYN_AGENCY_035,COMPLETED,2024-25
TXN007514,PRJ001776,MP00198,2024-11-22,RELEASE,993300,0,993300,SYN_AGENCY_035,COMPLETED,2024-25
TXN007515,PRJ001776,MP00198,2025-01-17,ADVANCE,54800,54800,938500,SYN_CONTRACTOR_094,COMPLETED,2024-25
TXN007516,PRJ001776,MP00198,2025-02-18,EXPENDITURE,236800,291600,701700,SYN_CONTRACTOR_094,COMPLETED,2024-25
TXN007517,PRJ001776,MP00198,2025-05-18,PAYMENT,297000,588600,404700,SYN_VENDOR_098,COMPLETED,2025-26
TXN007518,PRJ001776,MP00198,2025-06-30,EXPENDITURE,404700,993300,0,SYN_VENDOR_098,COMPLETED,2025-26
TXN007519,PRJ001777,MP00198,2025-05-14,SANCTION,715800,0,715800,SYN_AGENCY_047,COMPLETED,2025-26
TXN007520,PRJ001777,MP00198,2025-06-13,RELEASE,63400,0,715800,SYN_AGENCY_047,COMPLETED,2025-26
TXN007521,PRJ001777,MP00198,2025-06-29,ADVANCE,56100,56100,659700,SYN_CONTRACTOR_095,COMPLETED,2025-26
TXN007522,PRJ001778,MP00198,2025-01-10,SANCTION,3193000,0,3193000,SYN_AGENCY_035,COMPLETED,2024-25
TXN007523,PRJ001778,MP00198,2025-10-03,RELEASE,1888200,0,3193000,SYN_AGENCY_035,COMPLETED,2025-26
TXN007524,PRJ001778,MP00198,2026-06-30,ADVANCE,1802200,1802200,1390800,SYN_CONTRACTOR_096,COMPLETED,2026-27
TXN007525,PRJ001779,MP00199,2024-11-20,SANCTION,3503400,0,3503400,SYN_AGENCY_021,COMPLETED,2024-25
TXN007526,PRJ001779,MP00199,2025-02-04,RELEASE,3424900,0,3503400,SYN_AGENCY_021,COMPLETED,2024-25
TXN007527,PRJ001779,MP00199,2025-03-17,ADVANCE,447200,447200,3056200,SYN_CONTRACTOR_097,COMPLETED,2024-25
TXN007528,PRJ001779,MP00199,2025-05-13,EXPENDITURE,2840400,3287600,215800,SYN_VENDOR_071,COMPLETED,2025-26
TXN007529,PRJ001780,MP00199,2024-07-01,SANCTION,1980200,0,1980200,SYN_AGENCY_022,COMPLETED,2024-25
TXN007530,PRJ001780,MP00199,2024-12-09,RELEASE,239900,0,1980200,SYN_AGENCY_022,COMPLETED,2024-25
TXN007531,PRJ001780,MP00199,2025-07-10,ADVANCE,20300,20300,1959900,SYN_CONTRACTOR_119,COMPLETED,2025-26
TXN007532,PRJ001780,MP00199,2026-01-21,EXPENDITURE,94000,114300,1865900,SYN_VENDOR_033,COMPLETED,2025-26
TXN007533,PRJ001780,MP00199,2026-06-29,EXPENDITURE,101800,216100,1764100,SYN_CONTRACTOR_119,COMPLETED,2026-27
TXN007534,PRJ001781,MP00199,2024-09-23,SANCTION,2188000,0,2188000,SYN_AGENCY_041,COMPLETED,2024-25
TXN007535,PRJ001781,MP00199,2024-12-02,RELEASE,2188000,0,2188000,SYN_AGENCY_041,COMPLETED,2024-25
TXN007536,PRJ001781,MP00199,2025-02-10,ADVANCE,198000,198000,1990000,SYN_CONTRACTOR_120,COMPLETED,2024-25
TXN007537,PRJ001781,MP00199,2025-05-04,PAYMENT,808800,1006800,1181200,SYN_VENDOR_064,COMPLETED,2025-26
TXN007538,PRJ001781,MP00199,2025-06-13,PAYMENT,1180200,2187000,1000,SYN_VENDOR_064,COMPLETED,2025-26
TXN007539,PRJ001782,MP00199,2024-10-14,SANCTION,2095900,0,2095900,SYN_AGENCY_006,COMPLETED,2024-25
TXN007540,PRJ001782,MP00199,2025-08-03,RELEASE,1166000,0,2095900,SYN_AGENCY_006,COMPLETED,2025-26
TXN007541,PRJ001782,MP00199,2026-06-30,ADVANCE,1124500,1124500,971400,SYN_CONTRACTOR_121,COMPLETED,2026-27
TXN007542,PRJ001783,MP00199,2024-07-01,SANCTION,942500,0,942500,SYN_AGENCY_003,COMPLETED,2024-25
TXN007543,PRJ001783,MP00199,2024-12-30,RELEASE,363200,0,942500,SYN_AGENCY_003,COMPLETED,2024-25
TXN007544,PRJ001783,MP00199,2025-05-10,ADVANCE,22500,22500,920000,SYN_CONTRACTOR_122,COMPLETED,2025-26
TXN007545,PRJ001783,MP00199,2025-11-29,PAYMENT,155400,177900,764600,SYN_VENDOR_006,COMPLETED,2025-26
TXN007546,PRJ001783,MP00199,2026-06-30,EXPENDITURE,164300,342200,600300,SYN_VENDOR_006,COMPLETED,2026-27
TXN007547,PRJ001784,MP00199,2024-07-01,SANCTION,2705500,0,2705500,SYN_AGENCY_023,COMPLETED,2024-25
TXN007548,PRJ001784,MP00199,2025-03-27,RELEASE,337600,0,2705500,SYN_AGENCY_023,COMPLETED,2024-25
TXN007549,PRJ001784,MP00199,2025-10-09,ADVANCE,57100,57100,2648400,SYN_CONTRACTOR_123,COMPLETED,2025-26
TXN007550,PRJ001784,MP00199,2025-10-11,EXPENDITURE,246700,303800,2401700,SYN_CONTRACTOR_123,COMPLETED,2025-26
TXN007551,PRJ001785,MP00199,2025-04-12,SANCTION,1199500,0,1199500,SYN_AGENCY_044,COMPLETED,2025-26
TXN007552,PRJ001785,MP00199,2025-09-04,RELEASE,177500,0,1199500,SYN_AGENCY_044,COMPLETED,2025-26
TXN007553,PRJ001785,MP00199,2026-01-14,ADVANCE,26200,26200,1173300,SYN_CONTRACTOR_124,COMPLETED,2025-26
TXN007554,PRJ001785,MP00199,2026-06-30,PAYMENT,134600,160800,1038700,SYN_CONTRACTOR_124,PROCESSING,2026-27
TXN007555,PRJ001786,MP00199,2024-07-20,SANCTION,3837800,0,3837800,SYN_AGENCY_073,COMPLETED,2024-25
TXN007556,PRJ001786,MP00199,2024-10-22,RELEASE,5571100,0,3837800,SYN_AGENCY_073,COMPLETED,2024-25
TXN007557,PRJ001786,MP00199,2025-01-25,ADVANCE,824900,824900,3012900,SYN_CONTRACTOR_125,COMPLETED,2024-25
TXN007558,PRJ001786,MP00199,2025-04-05,EXPENDITURE,4174300,4999200,-1161400,SYN_CONTRACTOR_125,COMPLETED,2025-26
TXN007559,PRJ001787,MP00199,2024-07-01,SANCTION,2721900,0,2721900,SYN_AGENCY_049,COMPLETED,2024-25
TXN007560,PRJ001787,MP00199,2025-03-13,RELEASE,1714000,0,2721900,SYN_AGENCY_049,COMPLETED,2024-25
TXN007561,PRJ001787,MP00199,2025-12-22,ADVANCE,271300,271300,2450600,SYN_CONTRACTOR_126,COMPLETED,2025-26
TXN007562,PRJ001787,MP00199,2025-12-23,PAYMENT,1241700,1513000,1208900,SYN_VENDOR_010,COMPLETED,2025-26
TXN007563,PRJ001788,MP00199,2024-09-07,SANCTION,1948700,0,1948700,SYN_AGENCY_074,COMPLETED,2024-25
TXN007564,PRJ001788,MP00199,2025-01-30,RELEASE,1948700,0,1948700,SYN_AGENCY_074,COMPLETED,2024-25
TXN007565,PRJ001788,MP00199,2025-06-15,ADVANCE,1785000,1785000,163700,SYN_CONTRACTOR_127,COMPLETED,2025-26
TXN007566,PRJ001789,MP00200,2024-08-06,SANCTION,1816100,0,1816100,SYN_AGENCY_041,COMPLETED,2024-25
TXN007567,PRJ001789,MP00200,2024-10-11,RELEASE,1816100,0,1816100,SYN_AGENCY_041,COMPLETED,2024-25
TXN007568,PRJ001789,MP00200,2025-01-05,ADVANCE,124400,124400,1691700,SYN_CONTRACTOR_128,COMPLETED,2024-25
TXN007569,PRJ001789,MP00200,2025-03-31,EXPENDITURE,889900,1014300,801800,SYN_CONTRACTOR_128,COMPLETED,2024-25
TXN007570,PRJ001789,MP00200,2025-05-21,PAYMENT,759500,1773800,42300,SYN_CONTRACTOR_128,COMPLETED,2025-26
TXN007571,PRJ001790,MP00200,2024-08-31,SANCTION,3057700,0,3057700,SYN_AGENCY_058,COMPLETED,2024-25
TXN007572,PRJ001790,MP00200,2024-11-01,RELEASE,3057700,0,3057700,SYN_AGENCY_058,COMPLETED,2024-25
TXN007573,PRJ001790,MP00200,2024-12-26,ADVANCE,320500,320500,2737200,SYN_CONTRACTOR_150,COMPLETED,2024-25
TXN007574,PRJ001790,MP00200,2025-02-28,EXPENDITURE,1208900,1529400,1528300,SYN_CONTRACTOR_150,COMPLETED,2024-25
TXN007575,PRJ001790,MP00200,2025-04-25,EXPENDITURE,1383000,2912400,145300,SYN_CONTRACTOR_150,COMPLETED,2025-26
TXN007576,PRJ001791,MP00200,2025-04-12,SANCTION,2650500,0,2650500,SYN_AGENCY_019,COMPLETED,2025-26
TXN007577,PRJ001791,MP00200,2025-08-12,RELEASE,510100,0,2650500,SYN_AGENCY_019,COMPLETED,2025-26
TXN007578,PRJ001791,MP00200,2025-11-07,ADVANCE,57800,57800,2592700,SYN_CONTRACTOR_151,COMPLETED,2025-26
TXN007579,PRJ001791,MP00200,2026-03-09,PAYMENT,220100,277900,2372600,SYN_CONTRACTOR_151,COMPLETED,2025-26
TXN007580,PRJ001791,MP00200,2026-06-30,PAYMENT,216100,494000,2156500,SYN_CONTRACTOR_151,COMPLETED,2026-27
TXN007581,PRJ001792,MP00200,2025-01-06,SANCTION,2101000,0,2101000,SYN_AGENCY_069,COMPLETED,2024-25
TXN007582,PRJ001792,MP00200,2025-09-10,RELEASE,1760200,0,2101000,SYN_AGENCY_069,COMPLETED,2025-26
TXN007583,PRJ001792,MP00200,2026-05-23,ADVANCE,1734300,1734300,366700,SYN_CONTRACTOR_152,COMPLETED,2026-27
TXN007584,PRJ001793,MP00200,2024-12-10,SANCTION,1124300,0,1124300,SYN_AGENCY_042,COMPLETED,2024-25
TXN007585,PRJ001793,MP00200,2025-07-13,RELEASE,772800,0,1124300,SYN_AGENCY_042,COMPLETED,2025-26
TXN007586,PRJ001793,MP00200,2026-01-07,ADVANCE,140200,140200,984100,SYN_CONTRACTOR_153,COMPLETED,2025-26
TXN007587,PRJ001793,MP00200,2026-05-15,EXPENDITURE,603900,744100,380200,SYN_CONTRACTOR_153,COMPLETED,2026-27
TXN007588,PRJ001794,MP00200,2026-04-10,SANCTION,2083100,0,2083100,SYN_AGENCY_011,COMPLETED,2026-27
TXN007589,PRJ001794,MP00200,2026-05-06,RELEASE,137200,0,2083100,SYN_AGENCY_011,COMPLETED,2026-27
TXN007590,PRJ001794,MP00200,2026-06-07,ADVANCE,136700,136700,1946400,SYN_CONTRACTOR_154,COMPLETED,2026-27
TXN007591,PRJ001795,MP00200,2024-09-12,SANCTION,2905300,0,2905300,SYN_AGENCY_061,COMPLETED,2024-25
TXN007592,PRJ001795,MP00200,2025-02-15,RELEASE,2828400,0,2905300,SYN_AGENCY_061,COMPLETED,2024-25
TXN007593,PRJ001795,MP00200,2025-09-07,ADVANCE,323600,323600,2581700,SYN_CONTRACTOR_155,COMPLETED,2025-26
TXN007594,PRJ001795,MP00200,2026-02-22,PAYMENT,2363100,2686700,218600,SYN_CONTRACTOR_155,COMPLETED,2025-26
TXN007595,PRJ001795,MP00200,2026-06-30,ADJUSTMENT,58200,2744900,160400,SYN_AGENCY_061,COMPLETED,2026-27
TXN007596,PRJ001796,MP00200,2024-09-15,SANCTION,1983000,0,1983000,SYN_AGENCY_049,COMPLETED,2024-25
TXN007597,PRJ001796,MP00200,2025-03-05,RELEASE,1983000,0,1983000,SYN_AGENCY_049,COMPLETED,2024-25
TXN007598,PRJ001796,MP00200,2025-07-14,ADVANCE,172100,172100,1810900,SYN_CONTRACTOR_156,COMPLETED,2025-26
TXN007599,PRJ001796,MP00200,2025-11-11,EXPENDITURE,941700,1113800,869200,SYN_CONTRACTOR_156,COMPLETED,2025-26
TXN007600,PRJ001796,MP00200,2026-04-08,EXPENDITURE,744400,1858200,124800,SYN_CONTRACTOR_156,COMPLETED,2026-27
TXN007601,PRJ001797,MP00200,2024-07-01,SANCTION,2726600,0,2726600,SYN_AGENCY_035,COMPLETED,2024-25
TXN007602,PRJ001797,MP00200,2025-01-25,RELEASE,555600,0,2726600,SYN_AGENCY_035,COMPLETED,2024-25
TXN007603,PRJ001797,MP00200,2025-07-10,ADVANCE,52400,52400,2674200,SYN_CONTRACTOR_157,COMPLETED,2025-26
TXN007604,PRJ001797,MP00200,2025-10-23,PAYMENT,277000,329400,2397200,SYN_CONTRACTOR_157,COMPLETED,2025-26
