document_id,project_id,document_type,vendor_name,category,extracted_amount_inr,sanctioned_amount_inr,consistency_score,mismatch_flag,file_name
DOC0000708,PRJ000354,UTILIZATION_CERTIFICATE,Ambala State Water Supply & Sanitation Board (WSSB),WATER_SUPPLY,1713120.0,2490000.0,99.0,False,Utilization_Certificate_PRJ000354.pdf
DOC0000709,PRJ000355,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1280000.0,1280000.0,89.1,False,Purchase_Bill_PRJ000355.pdf
DOC0000710,PRJ000355,UTILIZATION_CERTIFICATE,Hisar Public Works Department (PWD),SANITATION,666880.0,1280000.0,94.6,False,Utilization_Certificate_PRJ000355.pdf
DOC0000711,PRJ000356,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,ROAD_REPAIR,1160000.0,1160000.0,93.0,False,Purchase_Bill_PRJ000356.pdf
DOC0000712,PRJ000356,UTILIZATION_CERTIFICATE,Faridabad District Rural Development Agency (DRDA),ROAD_REPAIR,495320.0,1160000.0,99.5,False,Utilization_Certificate_PRJ000356.pdf
DOC0000713,PRJ000357,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,7690000.0,7690000.0,95.4,False,Purchase_Bill_PRJ000357.pdf
DOC0000714,PRJ000357,UTILIZATION_CERTIFICATE,Ahmedabad Public Works Department (PWD),SCHOOL_INFRASTRUCTURE,7690000.0,7690000.0,93.7,False,Utilization_Certificate_PRJ000357.pdf
DOC0000715,PRJ000358,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,4710000.0,4710000.0,89.4,False,Purchase_Bill_PRJ000358.pdf
DOC0000716,PRJ000358,UTILIZATION_CERTIFICATE,Bhavnagar Municipal Corporation Infrastructure Cell,BUS_SHELTER,3367650.0,4710000.0,99.9,False,Utilization_Certificate_PRJ000358.pdf
DOC0000717,PRJ000359,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,4760000.0,4760000.0,94.5,False,Purchase_Bill_PRJ000359.pdf
DOC0000718,PRJ000359,UTILIZATION_CERTIFICATE,Gandhinagar State Water Supply & Sanitation Board (WSSB),SANITATION,1013880.0,4760000.0,96.3,False,Utilization_Certificate_PRJ000359.pdf
DOC0000719,PRJ000360,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,4340000.0,4340000.0,89.3,False,Purchase_Bill_PRJ000360.pdf
DOC0000720,PRJ000360,UTILIZATION_CERTIFICATE,Ahmedabad District Rural Development Agency (DRDA),SPORTS_FACILITY,1953000.0,4340000.0,90.9,False,Utilization_Certificate_PRJ000360.pdf
DOC0000721,PRJ000361,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,6840000.0,6840000.0,90.3,False,Purchase_Bill_PRJ000361.pdf
DOC0000722,PRJ000361,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),SOLAR_ENERGY,4972680.0,6840000.0,94.3,False,Utilization_Certificate_PRJ000361.pdf
DOC0000723,PRJ000362,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7260000.0,7260000.0,90.4,False,Purchase_Bill_PRJ000362.pdf
DOC0000724,PRJ000362,UTILIZATION_CERTIFICATE,Varanasi District Rural Development Agency (DRDA),WATER_SUPPLY,7260000.0,7260000.0,99.1,False,Utilization_Certificate_PRJ000362.pdf
DOC0000725,PRJ000363,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,4010000.0,4010000.0,89.3,False,Purchase_Bill_PRJ000363.pdf
DOC0000726,PRJ000363,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),COMMUNITY_HALL,5213000.0,4010000.0,91.3,False,Utilization_Certificate_PRJ000363.pdf
DOC0000727,PRJ000364,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,COMMUNITY_HALL,5700000.0,5700000.0,91.5,False,Purchase_Bill_PRJ000364.pdf
DOC0000728,PRJ000364,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),COMMUNITY_HALL,2798700.0,5700000.0,90.7,False,Utilization_Certificate_PRJ000364.pdf
DOC0000729,PRJ000365,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1430000.0,1430000.0,91.7,False,Purchase_Bill_PRJ000365.pdf
DOC0000730,PRJ000365,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SANITATION,1072500.0,1430000.0,95.4,False,Utilization_Certificate_PRJ000365.pdf
DOC0000731,PRJ000366,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,7170000.0,7170000.0,93.0,False,Purchase_Bill_PRJ000366.pdf
DOC0000732,PRJ000366,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),ROAD_REPAIR,2086470.0,7170000.0,95.4,False,Utilization_Certificate_PRJ000366.pdf
DOC0000733,PRJ000367,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,6700000.0,6700000.0,92.4,False,Purchase_Bill_PRJ000367.pdf
DOC0000734,PRJ000367,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),DRAINAGE,4368400.0,6700000.0,92.5,False,Utilization_Certificate_PRJ000367.pdf
DOC0000735,PRJ000368,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,5940000.0,5940000.0,89.1,False,Purchase_Bill_PRJ000368.pdf
DOC0000736,PRJ000368,UTILIZATION_CERTIFICATE,Senapati Public Works Department (PWD),HEALTHCARE,1437480.0,5940000.0,90.2,False,Utilization_Certificate_PRJ000368.pdf
DOC0000737,PRJ000369,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,3810000.0,3810000.0,93.0,False,Purchase_Bill_PRJ000369.pdf
DOC0000738,PRJ000369,UTILIZATION_CERTIFICATE,Churachandpur District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,3332461.46,3810000.0,90.6,False,Utilization_Certificate_PRJ000369.pdf
DOC0000739,PRJ000370,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,5050000.0,5050000.0,90.7,False,Purchase_Bill_PRJ000370.pdf
DOC0000740,PRJ000370,UTILIZATION_CERTIFICATE,Churachandpur District Rural Development Agency (DRDA),SANITATION,7524500.0,5050000.0,95.5,False,Utilization_Certificate_PRJ000370.pdf
DOC0000741,PRJ000371,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,4420000.0,4420000.0,91.2,False,Purchase_Bill_PRJ000371.pdf
DOC0000742,PRJ000371,UTILIZATION_CERTIFICATE,Senapati Public Works Department (PWD),SANITATION,2382380.0,4420000.0,91.1,False,Utilization_Certificate_PRJ000371.pdf
DOC0000743,PRJ000372,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,700000.0,700000.0,88.3,False,Purchase_Bill_PRJ000372.pdf
DOC0000744,PRJ000372,UTILIZATION_CERTIFICATE,Senapati Public Works Department (PWD),ROAD_CONSTRUCTION,206500.0,700000.0,92.7,False,Utilization_Certificate_PRJ000372.pdf
DOC0000745,PRJ000373,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,8225200.97,7060000.0,68.6,True,Purchase_Bill_PRJ000373.pdf
DOC0000746,PRJ000373,UTILIZATION_CERTIFICATE,Ujjain District Rural Development Agency (DRDA),WATER_SUPPLY,2188600.0,7060000.0,96.9,False,Utilization_Certificate_PRJ000373.pdf
DOC0000747,PRJ000374,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,1450000.0,1450000.0,93.2,False,Purchase_Bill_PRJ000374.pdf
DOC0000748,PRJ000374,UTILIZATION_CERTIFICATE,Gwalior Public Works Department (PWD),ROAD_CONSTRUCTION,652500.0,1450000.0,94.8,False,Utilization_Certificate_PRJ000374.pdf
DOC0000749,PRJ000375,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,6450000.0,6450000.0,96.6,False,Purchase_Bill_PRJ000375.pdf
DOC0000750,PRJ000375,UTILIZATION_CERTIFICATE,Gwalior State Water Supply & Sanitation Board (WSSB),DRAINAGE,369573.65,6450000.0,95.7,False,Utilization_Certificate_PRJ000375.pdf
DOC0000751,PRJ000376,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,3480000.0,3480000.0,97.4,False,Purchase_Bill_PRJ000376.pdf
DOC0000752,PRJ000376,UTILIZATION_CERTIFICATE,Guntur Municipal Corporation Infrastructure Cell,WATER_SUPPLY,3480000.0,3480000.0,91.5,False,Utilization_Certificate_PRJ000376.pdf
DOC0000753,PRJ000377,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,1569851.17,1420000.0,66.8,True,Purchase_Bill_PRJ000377.pdf
DOC0000754,PRJ000377,UTILIZATION_CERTIFICATE,Guntur Municipal Corporation Infrastructure Cell,SANITATION,704320.0,1420000.0,96.2,False,Utilization_Certificate_PRJ000377.pdf
DOC0000755,PRJ000378,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,5620000.0,5620000.0,92.1,False,Purchase_Bill_PRJ000378.pdf
DOC0000756,PRJ000378,UTILIZATION_CERTIFICATE,Kolkata District Rural Development Agency (DRDA),SOLAR_ENERGY,6631600.0,5620000.0,95.6,False,Utilization_Certificate_PRJ000378.pdf
DOC0000757,PRJ000379,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,1400000.0,1400000.0,89.9,False,Purchase_Bill_PRJ000379.pdf
DOC0000758,PRJ000379,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),ROAD_CONSTRUCTION,630000.0,1400000.0,95.3,False,Utilization_Certificate_PRJ000379.pdf
DOC0000759,PRJ000380,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,7890000.0,7890000.0,91.7,False,Purchase_Bill_PRJ000380.pdf
DOC0000760,PRJ000380,UTILIZATION_CERTIFICATE,Siliguri State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,7890000.0,7890000.0,96.6,False,Utilization_Certificate_PRJ000380.pdf
DOC0000761,PRJ000381,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,7140000.0,7140000.0,95.8,False,Purchase_Bill_PRJ000381.pdf
DOC0000762,PRJ000381,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),HEALTHCARE,9710400.0,7140000.0,99.4,False,Utilization_Certificate_PRJ000381.pdf
DOC0000763,PRJ000382,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,6370000.0,6370000.0,95.9,False,Purchase_Bill_PRJ000382.pdf
DOC0000764,PRJ000382,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),SPORTS_FACILITY,4611880.0,6370000.0,90.3,False,Utilization_Certificate_PRJ000382.pdf
DOC0000765,PRJ000383,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,7290000.0,7290000.0,94.6,False,Purchase_Bill_PRJ000383.pdf
DOC0000766,PRJ000383,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),WATER_SUPPLY,9914400.0,7290000.0,94.9,False,Utilization_Certificate_PRJ000383.pdf
DOC0000767,PRJ000384,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,5700000.0,5700000.0,91.0,False,Purchase_Bill_PRJ000384.pdf
DOC0000768,PRJ000384,UTILIZATION_CERTIFICATE,Chennai State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,4280700.0,5700000.0,99.6,False,Utilization_Certificate_PRJ000384.pdf
DOC0000769,PRJ000385,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,3610000.0,3610000.0,89.4,False,Purchase_Bill_PRJ000385.pdf
DOC0000770,PRJ000385,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SOLAR_ENERGY,3153999.19,3610000.0,93.4,False,Utilization_Certificate_PRJ000385.pdf
DOC0000771,PRJ000386,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,2140000.0,2140000.0,96.3,False,Purchase_Bill_PRJ000386.pdf
DOC0000772,PRJ000386,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SANITATION,1016500.0,2140000.0,93.4,False,Utilization_Certificate_PRJ000386.pdf
DOC0000773,PRJ000387,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,5730000.0,5730000.0,91.9,False,Purchase_Bill_PRJ000387.pdf
DOC0000774,PRJ000387,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,5730000.0,5730000.0,90.1,False,Utilization_Certificate_PRJ000387.pdf
DOC0000775,PRJ000388,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,5377269.94,4140000.0,69.4,True,Purchase_Bill_PRJ000388.pdf
DOC0000776,PRJ000388,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,2442600.0,4140000.0,97.5,False,Utilization_Certificate_PRJ000388.pdf
DOC0000777,PRJ000389,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,6740000.0,6740000.0,96.6,False,Purchase_Bill_PRJ000389.pdf
DOC0000778,PRJ000389,UTILIZATION_CERTIFICATE,Patna State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,2062440.0,6740000.0,99.3,False,Utilization_Certificate_PRJ000389.pdf
DOC0000779,PRJ000390,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,1240000.0,1240000.0,92.2,False,Purchase_Bill_PRJ000390.pdf
DOC0000780,PRJ000390,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SCHOOL_INFRASTRUCTURE,1065153.95,1240000.0,96.6,False,Utilization_Certificate_PRJ000390.pdf
DOC0000781,PRJ000391,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,5210000.0,5210000.0,97.5,False,Purchase_Bill_PRJ000391.pdf
DOC0000782,PRJ000391,UTILIZATION_CERTIFICATE,Bhagalpur Public Works Department (PWD),WATER_SUPPLY,87473.73,5210000.0,97.3,False,Utilization_Certificate_PRJ000391.pdf
DOC0000783,PRJ000392,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,5850000.0,5850000.0,91.2,False,Purchase_Bill_PRJ000392.pdf
DOC0000784,PRJ000392,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),BUS_SHELTER,4925700.0,5850000.0,98.6,False,Utilization_Certificate_PRJ000392.pdf
DOC0000785,PRJ000393,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,3770000.0,3770000.0,91.5,False,Purchase_Bill_PRJ000393.pdf
DOC0000786,PRJ000393,UTILIZATION_CERTIFICATE,Patna State Water Supply & Sanitation Board (WSSB),BRIDGE,2835040.0,3770000.0,91.3,False,Utilization_Certificate_PRJ000393.pdf
DOC0000787,PRJ000394,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,3010000.0,3010000.0,93.9,False,Purchase_Bill_PRJ000394.pdf
DOC0000788,PRJ000394,UTILIZATION_CERTIFICATE,Bengaluru Municipal Corporation Infrastructure Cell,ROAD_REPAIR,1053500.0,3010000.0,99.6,False,Utilization_Certificate_PRJ000394.pdf
DOC0000789,PRJ000395,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,2950000.0,2950000.0,94.0,False,Purchase_Bill_PRJ000395.pdf
DOC0000790,PRJ000395,UTILIZATION_CERTIFICATE,Mysuru District Rural Development Agency (DRDA),DRAINAGE,2950000.0,2950000.0,93.1,False,Utilization_Certificate_PRJ000395.pdf
DOC0000791,PRJ000396,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3740000.0,3740000.0,93.6,False,Purchase_Bill_PRJ000396.pdf
DOC0000792,PRJ000396,UTILIZATION_CERTIFICATE,Bikaner Public Works Department (PWD),DRAINAGE,1683000.0,3740000.0,97.1,False,Utilization_Certificate_PRJ000396.pdf
DOC0000793,PRJ000397,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,SPORTS_FACILITY,6820000.0,6820000.0,89.7,False,Purchase_Bill_PRJ000397.pdf
DOC0000794,PRJ000397,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),SPORTS_FACILITY,1991440.0,6820000.0,93.6,False,Utilization_Certificate_PRJ000397.pdf
DOC0000795,PRJ000398,PURCHASE_BILL,SunPower Renewable Energy Systems,SOLAR_ENERGY,5740000.0,5740000.0,92.4,False,Purchase_Bill_PRJ000398.pdf
DOC0000796,PRJ000398,UTILIZATION_CERTIFICATE,Patna State Water Supply & Sanitation Board (WSSB),SOLAR_ENERGY,4305000.0,5740000.0,98.3,False,Utilization_Certificate_PRJ000398.pdf
DOC0000797,PRJ000399,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,WATER_SUPPLY,7690000.0,7690000.0,97.7,False,Purchase_Bill_PRJ000399.pdf
DOC0000798,PRJ000399,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),WATER_SUPPLY,3275940.0,7690000.0,95.0,False,Utilization_Certificate_PRJ000399.pdf
DOC0000799,PRJ000400,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,7450000.0,7450000.0,95.2,False,Purchase_Bill_PRJ000400.pdf
DOC0000800,PRJ000400,UTILIZATION_CERTIFICATE,Muzaffarpur District Rural Development Agency (DRDA),SPORTS_FACILITY,6293623.43,7450000.0,95.5,False,Utilization_Certificate_PRJ000400.pdf
DOC0000801,PRJ000401,PURCHASE_BILL,CleanWater Sanitation & Drainage Works Pvt Ltd,SANITATION,2030000.0,2030000.0,94.4,False,Purchase_Bill_PRJ000401.pdf
DOC0000802,PRJ000401,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),SANITATION,913500.0,2030000.0,97.3,False,Utilization_Certificate_PRJ000401.pdf
DOC0000803,PRJ000402,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,5030000.0,5030000.0,93.0,False,Purchase_Bill_PRJ000402.pdf
DOC0000804,PRJ000402,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,2590450.0,5030000.0,91.1,False,Utilization_Certificate_PRJ000402.pdf
DOC0000805,PRJ000403,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,3680000.0,3680000.0,97.4,False,Purchase_Bill_PRJ000403.pdf
DOC0000806,PRJ000403,UTILIZATION_CERTIFICATE,Aurangabad State Water Supply & Sanitation Board (WSSB),ROAD_REPAIR,3680000.0,3680000.0,93.6,False,Utilization_Certificate_PRJ000403.pdf
DOC0000807,PRJ000404,PURCHASE_BILL,Paramount Multi-Sector Construction Ltd,DRAINAGE,2700000.0,2700000.0,96.1,False,Purchase_Bill_PRJ000404.pdf
DOC0000808,PRJ000404,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),DRAINAGE,688500.0,2700000.0,96.9,False,Utilization_Certificate_PRJ000404.pdf
DOC0000809,PRJ000405,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,2206905.5,1780000.0,68.8,True,Purchase_Bill_PRJ000405.pdf
DOC0000810,PRJ000405,UTILIZATION_CERTIFICATE,Thane District Rural Development Agency (DRDA),BUS_SHELTER,776080.0,1780000.0,97.3,False,Utilization_Certificate_PRJ000405.pdf
DOC0000811,PRJ000406,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,5080000.0,5080000.0,89.5,False,Purchase_Bill_PRJ000406.pdf
DOC0000812,PRJ000406,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),HEALTHCARE,7670800.0,5080000.0,98.7,False,Utilization_Certificate_PRJ000406.pdf
DOC0000813,PRJ000407,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,4860000.0,4860000.0,97.3,False,Purchase_Bill_PRJ000407.pdf
DOC0000814,PRJ000407,UTILIZATION_CERTIFICATE,Tiruchirappalli Municipal Corporation Infrastructure Cell,ROAD_CONSTRUCTION,3965760.0,4860000.0,92.2,False,Utilization_Certificate_PRJ000407.pdf
DOC0000815,PRJ000408,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3600000.0,3600000.0,96.8,False,Purchase_Bill_PRJ000408.pdf
DOC0000816,PRJ000408,UTILIZATION_CERTIFICATE,Chennai State Water Supply & Sanitation Board (WSSB),DRAINAGE,1494000.0,3600000.0,97.3,False,Utilization_Certificate_PRJ000408.pdf
DOC0000817,PRJ000409,PURCHASE_BILL,National Civic Infrastructure Developers,COMMUNITY_HALL,4990000.0,4990000.0,91.9,False,Purchase_Bill_PRJ000409.pdf
DOC0000818,PRJ000409,UTILIZATION_CERTIFICATE,Bhagalpur Public Works Department (PWD),COMMUNITY_HALL,3867250.0,4990000.0,99.6,False,Utilization_Certificate_PRJ000409.pdf
DOC0000819,PRJ000410,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,4680000.0,4680000.0,96.1,False,Purchase_Bill_PRJ000410.pdf
DOC0000820,PRJ000410,UTILIZATION_CERTIFICATE,Bhagalpur Public Works Department (PWD),PUBLIC_TOILET,3009240.0,4680000.0,96.1,False,Utilization_Certificate_PRJ000410.pdf
DOC0000821,PRJ000411,PURCHASE_BILL,Speedway Repair & Resurfacing Contractors,ROAD_REPAIR,9692400.6,7310000.0,56.4,True,Purchase_Bill_PRJ000411.pdf
DOC0000822,PRJ000411,UTILIZATION_CERTIFICATE,Bikaner Public Works Department (PWD),ROAD_REPAIR,3669620.0,7310000.0,93.7,False,Utilization_Certificate_PRJ000411.pdf
DOC0000823,PRJ000412,PURCHASE_BILL,SmartTransit Urban Infra Solutions,BUS_SHELTER,3120000.0,3120000.0,95.7,False,Purchase_Bill_PRJ000412.pdf
DOC0000824,PRJ000412,UTILIZATION_CERTIFICATE,Udaipur Municipal Corporation Infrastructure Cell,BUS_SHELTER,1934400.0,3120000.0,99.8,False,Utilization_Certificate_PRJ000412.pdf
DOC0000825,PRJ000413,PURCHASE_BILL,BridgeTech Structures Pvt Ltd,BRIDGE,2070000.0,2070000.0,88.8,False,Purchase_Bill_PRJ000413.pdf
DOC0000826,PRJ000413,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),BRIDGE,1823994.43,2070000.0,98.0,False,Utilization_Certificate_PRJ000413.pdf
DOC0000827,PRJ000414,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,6170000.0,6170000.0,90.7,False,Purchase_Bill_PRJ000414.pdf
DOC0000828,PRJ000414,UTILIZATION_CERTIFICATE,Udaipur District Rural Development Agency (DRDA),DRAINAGE,3078830.0,6170000.0,98.9,False,Utilization_Certificate_PRJ000414.pdf
DOC0000829,PRJ000415,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,4980000.0,4980000.0,96.8,False,Purchase_Bill_PRJ000415.pdf
DOC0000830,PRJ000415,UTILIZATION_CERTIFICATE,Chennai State Water Supply & Sanitation Board (WSSB),HEALTHCARE,2241000.0,4980000.0,99.4,False,Utilization_Certificate_PRJ000415.pdf
DOC0000831,PRJ000416,PURCHASE_BILL,AquaPure Water Systems & Drilling Corp,WATER_SUPPLY,5030000.0,5030000.0,96.0,False,Purchase_Bill_PRJ000416.pdf
DOC0000832,PRJ000416,UTILIZATION_CERTIFICATE,Tiruchirappalli Municipal Corporation Infrastructure Cell,WATER_SUPPLY,244824.09,5030000.0,97.6,False,Utilization_Certificate_PRJ000416.pdf
DOC0000833,PRJ000417,PURCHASE_BILL,Apex Infracon & Highway Contractors,ROAD_CONSTRUCTION,7700000.0,7700000.0,92.0,False,Purchase_Bill_PRJ000417.pdf
DOC0000834,PRJ000417,UTILIZATION_CERTIFICATE,Madurai District Rural Development Agency (DRDA),ROAD_CONSTRUCTION,6223901.97,7700000.0,92.4,False,Utilization_Certificate_PRJ000417.pdf
DOC0000835,PRJ000418,PURCHASE_BILL,MedTech Healthcare Infrastructure Ltd,HEALTHCARE,2240000.0,2240000.0,89.7,False,Purchase_Bill_PRJ000418.pdf
DOC0000836,PRJ000418,UTILIZATION_CERTIFICATE,Chennai State Water Supply & Sanitation Board (WSSB),HEALTHCARE,544320.0,2240000.0,90.3,False,Utilization_Certificate_PRJ000418.pdf
DOC0000837,PRJ000419,PURCHASE_BILL,UrbanDrain Civil Engineering Co,DRAINAGE,3120000.0,3120000.0,93.1,False,Purchase_Bill_PRJ000419.pdf
DOC0000838,PRJ000419,UTILIZATION_CERTIFICATE,Dehradun District Rural Development Agency (DRDA),DRAINAGE,1092000.0,3120000.0,98.2,False,Utilization_Certificate_PRJ000419.pdf
DOC0000839,PRJ000420,PURCHASE_BILL,SwachhBharat Sanitation Infra Ltd,PUBLIC_TOILET,5416443.36,4850000.0,63.8,True,Purchase_Bill_PRJ000420.pdf
DOC0000840,PRJ000420,UTILIZATION_CERTIFICATE,Dehradun District Rural Development Agency (DRDA),PUBLIC_TOILET,2070950.0,4850000.0,99.7,False,Utilization_Certificate_PRJ000420.pdf
DOC0000841,PRJ000421,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,3610000.0,3610000.0,92.0,False,Purchase_Bill_PRJ000421.pdf
DOC0000842,PRJ000421,UTILIZATION_CERTIFICATE,Mumbai Municipal Corporation Infrastructure Cell,SCHOOL_INFRASTRUCTURE,1588400.0,3610000.0,94.5,False,Utilization_Certificate_PRJ000421.pdf
DOC0000843,PRJ000422,PURCHASE_BILL,ProSport Infrastructure & Turf Solutions,SPORTS_FACILITY,3190000.0,3190000.0,94.7,False,Purchase_Bill_PRJ000422.pdf
DOC0000844,PRJ000422,UTILIZATION_CERTIFICATE,Aurangabad State Water Supply & Sanitation Board (WSSB),SPORTS_FACILITY,3190000.0,3190000.0,95.0,False,Utilization_Certificate_PRJ000422.pdf
DOC0000845,PRJ000423,PURCHASE_BILL,TechLine IT & Lab Equipment Solutions Pvt Ltd,SCHOOL_INFRASTRUCTURE,1150000.0,1150000.0,89.0,False,Purchase_Bill_PRJ000423.pdf
